latitude,longitude,name,provider,full_address,facility_type,data_center_count,aggregated_power,aggregated_area,yearbuilt,sources,avg_name_similarity,avg_provider_similarity
29.7534328,-95.3657979875635,Netrality - 1301 Fannin,Netrality Services,"1301 Fannin Street, Houston, TX, 77002, USA",Ambiguous/Flagged,2,,,,datacentermap,0.3404255319148936,0.25
29.7547911,-95.3699316,InterConnX Realty · 1415 Louisiana Street,InterConnX Realty,"1415 Louisiana Street, Houston, TX, USA",Individual,1,,520000.0,1983.0,datacenterhawk,1.0,1.0
29.7591341,-95.3660673,LOGIX Fiber Networks · 777 Walker Street,LOGIX Fiber Networks,"777 Walker Street, Houston, TX, USA",Individual,1,,565538.0,1972.0,datacenterhawk,1.0,1.0
29.75931259999999,-95.3667206,Logix: Houston Data Center - 2.0,LOGIX,"811 Louisiana St, Houston, TX, USA",Individual,1,,,,datacenters.com,1.0,1.0
29.759807795918366,-95.36639693877552,LOGIX Houston #2,LOGIX FIBER NETWORKS,"811 Louisiana St, Houston, TX, 77002, USA",Individual,1,,5500.0,,datacentermap,1.0,1.0
29.759863,-95.366355,Crown Castle Houston (TX1),Crown Castle,"801 Louisiana St, Houston, TX, 77002, USA",Individual,1,1.0,5370.0,2007.0,datacentermap,1.0,1.0
29.7600612,-95.362102,"Quasar Data Center · 1001 Texas Avenue, Suite 310",Quasar,"1001 Texas Avenue, Suite 310, Houston, TX, USA",Individual,1,13.7,120000.0,1883.0,datacenterhawk; datacentermap,1.0,1.0
29.762203180805297,-95.3689806402228,"IBM Cloud: HOU04 Houston, TX",IBM Cloud,"315 Capitol St, Houston, TX, 77002, USA",Individual,1,,,,datacentermap; datacenters.com,1.0,1.0
29.7627516,-95.3647183,Quasar Data Center: Quasar Data Center,Quasar Data Center,"1001 Texas Street suite 310, Houston, TX, 77002, USA",Individual,1,13.7,15000.0,,datacenters.com,1.0,1.0
29.771582039081412,-95.3464880130235,Lumen Houston 3,Lumen,"2300 Lyons Avenue, Houston, TX, 77020, USA",Individual,1,,23870.0,,datacentermap,1.0,1.0
29.7946172,-95.7448377,EdgeConneX · HOU01,EdgeConneX,"1510 Primewest Parkway, Katy, TX, USA",Individual,3,1.0,91400.0,1999.0,datacenterhawk; datacentermap; datacenters.com,0.6535353535353535,1.0
29.7967633,-95.5615665,Hostrunway Houston,Hostrunway Datacenters,"10685-B Hazelhurst Dr. # 19283, Houston, TX, 77043, USA",Individual,1,,,,datacentermap,1.0,1.0
29.80154199941935,-95.81837754044804,Skybox Datacenters: Houston I Data Center,Skybox Datacenters,"22000 Franz Rd, Katy, TX, 77449, USA",Individual,1,26.0,96129.0,,datacenters.com,1.0,1.0
29.8029821,-95.7556755,Element Critical · Houston One,Element Critical,"22000 Franz Road, Katy, TX, USA",Individual,1,26.0,118248.0,2014.0,datacenterhawk; datacentermap; datacenters.com,1.0,1.0
29.8179633,-95.35401935,"Lumen, 1124 Hardy Rd",Lumen,"1124 Hardy Rd, Houston, TX, 77020, USA",Individual,1,,,,datacentermap,1.0,1.0
29.8224797,-97.9429612,CloudBurst Data Centers · N State Hwy 123,CloudBurst Data Centers,"N State Hwy 123, San Marcos, TX, USA",Individual,1,,,,datacenterhawk,1.0,1.0
29.84111270892831,-95.563172208119,DataBank: HOU3 -Westway Park III Data Center,DataBank,"11003 Corporate Centre Dr, Houston, TX, 77041, USA",Individual,1,4.0,162000.0,,datacentermap; datacenters.com,1.0,1.0
29.844018469387755,-95.55727534693877,DataBank: HOU1 - Westway Park I Data Center,DataBank,"5150 Westway Park Blvd, Houston, TX, 77041, USA",Individual,1,23.0,162000.0,,datacentermap; datacenters.com,1.0,1.0
29.84406,-95.560354,Data Canopy · 11003 Corporate Centre Drive,Centerpoint,"11003 Corporate Centre Drive, Houston, TX, USA",Individual,3,34.5,640000.0,2014.0,datacenterhawk; datacenters.com,1.0,1.0
29.8442358,-95.5550862,DataBank · HOU1 - Westway Park,"CenterPoint Energy Houston Electric, LLC","5150 Westway Park Boulevard, Houston, TX, USA",Building,2,0.0,162000.0,2009.0,datacenterhawk,1.0,1.0
29.8443008,-95.5566866,DataBank · HOU2 - Westway Park,DataBank,"5170 Westway Park Boulevard, Houston, TX, USA",Building,2,0.0,160000.0,2012.0,datacenterhawk,1.0,1.0
29.844437857142857,-95.55727228571428,DataBank: HOU2 - Westway Park II Data Center,DataBank,"5170 Westway Park Blvd, Houston, TX, 77041, USA",Individual,1,9.0,160000.0,,datacentermap; datacenters.com,1.0,1.0
29.8742269,-95.5456883,Lumen: Houston 2 Data Center,Lumen,"7060 Empire Central Drive, Houston, TX, USA",Individual,1,,12000.0,,datacentermap; datacenters.com,1.0,1.0
29.88105419999999,-97.7933357,Tract · Caldwell Valley I,Tract,"FM 2720Maxwell, Maxwell, TX, USA",Individual,1,,,,datacenterhawk,1.0,1.0
29.8917534,-97.7219889,Prime Data Centers · Farm to Market Road 2720,Prime Data Centers,"Farm to Market Road 2720, Lockhart, TX, USA",Individual,1,,,2017.0,datacenterhawk,1.0,1.0
29.9065142,-95.6260071,Cogent Data Center - Houston 2,"Cogent Communications, Inc.","8902 Point Six Circle, Houston, TX, 77095, USA",Individual,1,,27183.0,,datacentermap,1.0,1.0
29.9243277,-97.7543189,Prime Austin,Prime Data Centers,"FM2720 & Bobwhite Rd, Maxwell, TX, 78656, USA",Individual,1,,,,datacentermap,1.0,1.0
29.93519837095079,-95.35647981013987,Equinix HO1,Equinix,"1515 Aldine Meadows Road, Houston, TX, 77032, USA",Individual,1,,76606.0,,datacentermap,1.0,1.0
29.9359553,-95.364309,Equinix · HO1,Equinix,"1515 Aldine Meadows Road, Houston, TX, USA",Individual,2,0.0,108336.0,1999.0,datacenterhawk; datacenters.com,1.0,1.0
29.9377527,-97.3188998,EdgeConneX · FM 535,Blue Bonnett,"FM 535Cedar Creek, TX, USA",Individual,1,,,,datacenterhawk,1.0,1.0
29.9416577,-95.4172734,Lumen: Houston 1 Data Center,Lumen,"12001 North Freeway, Houston, TX, USA",Individual,2,,51300.0,1989.0,datacentermap; datacenters.com,1.0,1.0
29.9424742,-95.415788,Sungard Availability Services · HOU-12175,CNP,"12175 North Freeway, Houston, TX, USA",Individual,1,1.1,27291.0,2000.0,datacenterhawk,1.0,1.0
29.9426314,-95.4164759,Digital Realty · 12231 North Freeway,Digital Realty,"12231 North Freeway, Houston, TX, USA",Individual,1,,53910.0,1989.0,datacenterhawk,1.0,1.0
29.942933,-95.415398,CyrusOne Houston (Greenspoint),CyrusOne Data Centers,"12085 North Freeway, Houston, TX, 77060, USA",Individual,1,,,,datacentermap,1.0,1.0
29.94299415565293,-95.42947093941734,"IBM Cloud: HOU02 Houston, TX",IBM Cloud,"855 Greens Parkway, Houston, TX, 77067, USA",Individual,1,,,,datacentermap; datacenters.com,1.0,1.0
29.9431111,-95.4172784,Digital Realty · 12031 North Freeway,Digital Realty,"12031 North Freeway, Houston, TX, USA",Individual,2,0.0,427521.0,2012.0,datacenterhawk; datacenters.com,1.0,1.0
29.943176224299062,-95.41548421495328,12235 North Fwy (IAH14),Digital Realty,"12235 North Fwy, Houston, TX, 77060, USA",Individual,1,6.2,42400.0,,datacentermap,1.0,1.0
29.943169738317756,-95.41548191588784,12231 North Fwy (IAH13),Digital Realty,"12231 North Fwy, Houston, TX, 77060, USA",Individual,1,3.3,30600.0,,datacentermap,1.0,1.0
29.9434568,-95.4158439,Sungard Availability Services · HOU-12025,Sungard Availability Services,"12025 North Freeway, Houston, TX, USA",Individual,1,,23000.0,1989.0,datacenterhawk,1.0,1.0
29.943717545454547,-95.40337072727272,"IBM Cloud: HOU01 Houston, TX",IBM Cloud,"390 Benmar Drive, Houston, TX, 77060, USA",Individual,1,,,,datacentermap; datacenters.com,1.0,1.0
29.94401194004561,-95.41501457706786,12001 North Fwy (IAH10),Digital Realty,"12001 North Fwy, Houston, TX, 77060, USA",Individual,1,1.125,219600.0,,datacentermap,1.0,1.0
29.9440865,-95.4164084,Cogent Communications: Houston Data Center,Cogent Communications,"12061 North Fwy, Houston, TX, USA",Individual,1,,27460.0,,datacenters.com,1.0,1.0
29.9441910643831,-95.42303152342129,Data Foundry: Houston 2 Data Center,Data Foundry,"660 Greens Parkway, Houston, TX, 77067, USA",Individual,1,0.05,350000.0,1994.0,datacentermap; datacenters.com,1.0,1.0
29.9444803,-95.4166586,Digital Realty · 12235 North Freeway,Digital Realty,"12235 North Freeway, Houston, TX, USA",Individual,1,,87500.0,1989.0,datacenterhawk,1.0,1.0
29.9452445,-95.4240214,Switch · Houston 2,Switch,"660 Greens Parkway, Houston, TX, USA",Individual,3,,350000.0,2015.0,datacenterhawk; datacenters.com,1.0,1.0
29.9488746,-90.0701146,Cogent Communications: New Orleans Data Center,Cogent Communications,"650 Poydras Street, New Orleans, LA, USA",Individual,1,,,,datacenters.com,1.0,1.0
29.9507683,-90.0767572,Lumen: New Orleans 2 Data Center,Lumen,"1250 Poydras Street, New Orleans, LA, USA",Individual,1,,9379.0,,datacenters.com,1.0,1.0
29.95184519999999,-90.07004640000001,CenterServ: New Orleans Data Center,CenterServ,"201 St Charles Ave, New Orleans, LA, USA",Individual,1,,,,datacenters.com,1.0,1.0
29.9529136,-90.0733933,"Fogo Data Centers · 935 Gravier Street, Floor 10",Fogo Data Centers,"935 Gravier Street, Floor 10, New Orleans, LA, USA",Individual,1,,401481.0,1981.0,datacenterhawk,1.0,1.0
29.953029,-90.0731073,Not Available,,"935 Gravier Street 10th floor, New Orleans, LA, 70112, USA",Individual,1,,21000.0,,datacenters.com,1.0,1.0
29.96693545,-95.4192182,"FIBERTOWN - Houston, Texas",FIBERTOWN,"12031 North Freeway, Houston, TX, 77067, USA",Individual,1,,30000.0,2011.0,datacentermap,1.0,1.0
29.9722954,-90.1578447,Lumen: Metairie 1 Data Center,Lumen,"3220 Lausat Street, Metairie, LA, USA",Individual,1,,20000.0,,datacenters.com,1.0,1.0
29.9936643,-95.4258943,Lumen Houston 1,Lumen,"12001 1-45 North, Houston, TX, 77003, USA",Individual,1,,51300.0,,datacentermap,1.0,1.0
29.99610449999999,-95.5632588,Serverfarm · HOU2 Building 1,Serverfarm,"15555 Cutten Road, Houston, TX, USA",Campus,2,0.0,478257.0,1990.0,datacenterhawk,0.9642857142857143,1.0
30.0184646,-95.8616639,Serverfarm · HOU1,Serverfarm,"28401 Betka Road, Hockley, TX, USA",Individual,1,,355544.0,2009.0,datacenterhawk,1.0,1.0
30.0660371,-95.4590494,TRG Datacenters · Houston OneFeatured,TRG Datacenters,"2626 Spring Cypress Road, Spring, TX, USA",Individual,1,2.25,120000.0,2017.0,datacenterhawk; datacenters.com,1.0,1.0
30.1043511,-81.5209219,EdgePresence: JAX2 Edge Data Center,,"15180 Bartram Park Blvd, Jacksonville, FL, 32258, USA",Individual,1,,160.0,,datacenters.com,1.0,1.0
30.1777869,-95.4864793,Stream Data Centers · Houston I,Entergy,"4001 Technology Forest BlvdThe Woodlands, Houston, TX, USA",Individual,1,2.4,74901.0,2012.0,datacenterhawk; datacentermap; datacenters.com,1.0,1.0
30.1957618,-97.7111353,Lumen: Austin 1 Data Center,Lumen,"4207 Smith School Road, Austin, TX, USA",Individual,1,0.018,75474.0,,datacenters.com,1.0,1.0
30.19721,-97.713135,Lumen Austin 1,Lumen,"4207 Smith School Road, Austin, TX, 78744, USA",Individual,1,,75474.0,,datacentermap,1.0,1.0
30.1989015,-97.713626149871,Data Foundry - Texas 1,Data Foundry,"4100 Smith School Road, Austin, TX, 78744, USA",Campus,2,36.05,455000.0,,datacentermap,0.9545454545454546,1.0
30.1989158,-97.7137848,Switch · Texas 3,Switch,"4100 Smith School Rd, Austin, TX, USA",Campus,4,60.0,455000.0,2010.0,datacenterhawk; datacenters.com,0.9375,1.0
30.1998721,-97.7050509,LightEdge · Austin II,LightEdge,"7000-B Burleson Road, Austin, TX, USA",Individual,1,,264755.0,1999.0,datacenterhawk,1.0,1.0
30.200528,-97.7066468,LightEdge: Austin II Data Center,LightEdge,"7000 Burleson Rd, Austin, TX, 78744, USA",Individual,1,2.0,58471.0,1994.0,datacentermap; datacenters.com,1.0,1.0
30.2056623,-97.6995195,CyrusOne · AUS4,CyrusOne,"7201 Metropolis Drive, Austin, TX, USA",Campus,2,0.0,0.0,,datacenterhawk,1.0,1.0
30.2059898,-97.6978126,CyrusOne · AUS2,CyrusOne,"7301 Metropolis Drive, Austin, TX, USA",Building,4,0.0,70000.0,2012.0,datacenterhawk; datacenters.com,1.0,1.0
30.2068418,-97.7010928,CyrusOne · AUS3,CyrusOne,"7100 Metropolis Drive, Austin, TX, USA",Ambiguous/Flagged,4,,,2015.0,datacenterhawk; datacenters.com,0.49333333333333335,0.47368421052631576
30.20695115,-97.70111931170716,CyrusOne AUS3 - Austin,CyrusOne Data Centers,"7100 Metropolis Drive, Austin, TX, 78744, USA",Individual,1,24.0,172000.0,,datacentermap,1.0,1.0
30.2097805,-97.71634608157729,Hostway Austin Trade Center,"Hostway Services, Inc","6110 Trade Center Dr, Austin, TX, 78744, USA",Individual,1,,60000.0,2004.0,datacentermap,1.0,1.0
30.209796,-97.697846,Cogent Data Center - Austin,"Cogent Communications, Inc.","7301 Metro Center Dr, Austin, TX, 78744, USA",Individual,1,,,,datacentermap,1.0,1.0
30.212073,-97.6959423,Digital Realty · AUS11,Austin Energy Company,"7500 Metro Center Drive, Austin, TX, USA",Building,2,0.0,85688.0,2000.0,datacenterhawk; datacenters.com,1.0,1.0
30.2121195,-97.69589126682894,MOD Mission Critical: AU2 - DRT Austin Data Center PoP,MOD Mission Critical,"7500 Metro Center Dr, Austin, TX, 78744, USA",Individual,1,4.2,86000.0,2001.0,datacentermap; datacenters.com,1.0,1.0
30.2142909,-97.7126804,LightEdge · Austin I,LightEdge,"2916 Montopolis Drive, Suite 300, Austin, TX, USA",Individual,1,,30960.0,1999.0,datacenterhawk; datacenters.com,1.0,1.0
30.21429715,-97.71266755173376,LightEdge: Austin I Data Center,LightEdge,"2916 Montopolis Dr, Austin, TX, 78741, USA",Individual,1,2.0,58471.0,,datacentermap; datacenters.com,1.0,1.0
30.2159764,-97.6946253,Switch · AUS01,Digital Realty,"7401 E Ben White Boulevard, Austin, TX, USA",Individual,4,,40000.0,1999.0,datacenterhawk; datacenters.com,1.0,1.0
30.216273,-97.6923054,Enzu: AUS1 Austin Data Center,Enzu,"7620 Metro Center Dr, Austin, TX, USA",Individual,1,,,,datacenters.com,1.0,1.0
30.21646819999999,-97.6949725,CyrusOne Austin Data Center I,CyrusOne Data Centers,"7401-2 East Ben White Blvd, Austin, TX, 78741, USA",Individual,1,,45000.0,,datacentermap,1.0,1.0
30.217209,-81.581937,TierPoint · JAX,TierPoint,"8324 Baymeadows Way, Jacksonville, FL, USA",Individual,2,0.0,119330.0,1982.0,datacenterhawk; datacenters.com,1.0,1.0
30.245577,-81.58308099999999,Flexential · Jacksonville,Flexential,"4905 Belfort Road, Jacksonville, FL, USA",Building,2,0.0,35184.0,1999.0,datacenterhawk,1.0,1.0
30.245648,-81.581923,Flexential: Jacksonville Data Center,Flexential,"4905 Belfort Road suite 145, Jacksonville, FL, 32256, USA",Individual,1,1.0,35184.0,,datacenters.com,1.0,1.0
30.254242,-81.6042028,EdgeConnex: JAX01 Jacksonville Data Center,EdgeConnex,"6602 Executive Park Court North, Jacksonville, FL, USA",Individual,1,1.0,15570.0,,datacenters.com,1.0,1.0
30.2542917,-81.60412769999999,EdgeConneX · JAX01,EdgeConnex,"6602 Executive Park Court N, Unit 105, Jacksonville, FL, USA",Individual,1,,17600.0,1993.0,datacenterhawk,1.0,1.0
30.2610165,-97.7221365,LOGIX Fiber Networks · 1905 East 6th Street,LOGIX Fiber Networks,"1905 East 6th Street, Austin, TX, USA",Individual,1,,,1985.0,datacenterhawk; datacenters.com,1.0,1.0
30.2610598,-97.7230424,Lumen: Austin 2 Data Center,Lumen,"500 Chicon Street, Austin, TX, USA",Individual,1,0.018,5000.0,,datacenters.com,1.0,1.0
30.262981232455683,-97.72193610421168,Lumen Austin 3,Lumen,"500 B. Chicon Street, Austin, TX, 78702, USA",Individual,1,,5000.0,,datacentermap,1.0,1.0
30.2684769,-97.668687,Core Scientific · 3301 Hibbetts Road,Core Scientific,"3301 Hibbetts Road, Austin, TX, USA",Individual,1,,,,datacenterhawk,1.0,1.0
30.2726272,-81.6239096,Lumen: Jacksonville 1 Data Center,Lumen,"4814 Philips Highway, Jacksonville, FL, USA",Individual,1,,24000.0,,datacenters.com,1.0,1.0
30.2732215,-81.6138663,Cologix · JAX2,Cologix,"4800 Spring Park Road, Jacksonville, FL, USA",Individual,1,,125000.0,1971.0,datacenterhawk; datacenters.com,1.0,1.0
30.2790175,-97.76024153842864,American Tower EDC Austin,American Tower Corporation,"1601 West 10th Street, Austin, TX, 78703, USA",Individual,1,,,,datacentermap,1.0,1.0
30.285454974874373,-89.74132473869346,EdgeConnex: SLI01 New Orleans Data Center,EdgeConnex,"2070 Gause Blvd E, Slidell, LA, 70461, USA",Individual,1,1.0,26950.0,,datacenters.com,1.0,1.0
30.28691379999999,-89.7374591,EdgeConneX · SLI01,EdgeConneX,"2070 Gause Boulevard E, Slidell, LA, USA",Individual,1,,27270.0,2002.0,datacenterhawk,1.0,1.0
30.3314378,-81.662921,Cologix · JAX1,JEA,"421 West Church Street, Jacksonville, FL, USA",Individual,3,,10200.0,1960.0,datacenterhawk; datacenters.com,1.0,1.0
30.331439,-81.66262119999999,365 Data Centers: JCK1 Jacksonville Data Center,,"421 Church Street West, Jacksonville, FL, USA",Individual,1,,,,datacenters.com,1.0,1.0
30.33783819647839,-97.80473268815022,Bestline Communications,"Bestline Communications, L.P.","500 N Capital of Texas Hwy, Austin, TX, 78746, USA",Individual,1,,,,datacentermap,1.0,1.0
30.342447,-97.6974115,Element Critical · Austin,Element Critical,"8025 N Interstate 35, Austin, TX, USA",Individual,1,,62300.0,2001.0,datacenterhawk,1.0,1.0
30.3428035,-97.69617382746422,Element Critical: Austin One Data Center,Element Critical,"8025 N Interstate Hwy 35, Austin, TX, 78753, USA",Individual,1,5.0,62300.0,,datacenters.com,1.0,1.0
30.3542573,-97.7993006,GTT Austin Data Center,GTT Communications,"6200 Bridgepoint Parkway, Austin, TX, 78730, USA",Individual,1,,10000.0,,datacentermap,1.0,1.0
30.357106,-91.1187267,Lumen: Baton Rouge 2 Data Center,Lumen,"9826 Burbank Dr, Baton Rouge, LA, USA",Individual,1,,5000.0,,datacenters.com,1.0,1.0
30.3770376,-95.6693902,Data Journey The Bunker,,"Data Journey 550 Club Dr., Montgomery TX, TX, 77316, USA",Individual,1,,240000.0,1981.0,datacentermap,1.0,1.0
30.3777017,-95.6688032,Data Journey · Data Center One,Data Journey,"552 Club Drive, Montgomery, TX, USA",Individual,3,0.0,254000.0,1982.0,datacenterhawk; datacenters.com,1.0,1.0
30.383190270373035,-97.69896979559918,Lumen Austin 2,Lumen,"1825-A Kramer Lane, Austin, TX, 78758, USA",Individual,1,,44984.0,,datacentermap,1.0,1.0
30.387558,-91.092567,Transformyx · 6867 Bluebonnet Blvd,Transformyx,"6867 Bluebonnet Blvd, Baton Rouge, LA, USA",Individual,1,,32000.0,1989.0,datacenterhawk,1.0,1.0
30.4211453,-97.5916136,Thin-nology Data Center,Thin-nology LLC,"3804 Helios Way, Austin, TX, 78660, USA",Individual,1,2.0,8000.0,,datacentermap; datacenters.com,1.0,1.0
30.435985,-97.766046,DataBank AUS1 - Austin,DataBank,"7218 McNeil Dr, Austin, TX, 78729, USA",Individual,1,0.405,7870.0,,datacentermap,1.0,1.0
30.4360445,-97.7660812,DataBank · AUS1,DataBank,"7218 McNeil Drive, Suite 300, Austin, TX, USA",Individual,2,0.0,12700.0,1983.0,datacenterhawk; datacenters.com,1.0,1.0
30.43852355,-89.03717333000844,C-Spire: Gulfport Data Center,C-Spire,"10394 Express Dr, Gulfport, MS, 39503, USA",Individual,1,,,,datacenters.com,1.0,1.0
30.45172055786544,-91.11638388229332,DartPoints: Baton Rouge Data Center 2,,"7139 Florida Blvd, Baton Rouge, LA, 70806, USA",Individual,1,,27000.0,,datacenters.com,1.0,1.0
30.4522571,-91.1157462,DartPoints · BTR1,DartPoints,"7127 Florida Blvd, Baton Rouge, LA, USA",Individual,1,,27000.0,,datacenterhawk,1.0,1.0
30.45228719999999,-91.1155706,DartPoints · BTR2,DartPoints,"7139 Florida Blvd, Baton Rouge, LA, USA",Individual,1,,27000.0,,datacenterhawk,1.0,1.0
30.452874860181808,-91.15186523881972,CenterServ: Baton Rouge Data Center,CenterServ,"301 N Main Street, Baton Rouge, LA, 70825, USA",Individual,1,,,,datacenters.com,1.0,1.0
30.4717835,-84.3536542,EdgeConneX · TAL01,EdgeConneX,"1531 Commonwealth Business Dr, Units 404-408, Tallahassee, FL, USA",Individual,1,,11810.0,2006.0,datacenterhawk,1.0,1.0
30.4721597,-84.35267623705366,EdgeConnex: TAL01 Tallahassee Data Center,EdgeConnex,"1531 Commonwealth Business Drive, Tallahassee, FL, 32303, USA",Individual,1,,11810.0,,datacenters.com,1.0,1.0
30.481060226142983,-97.62019395514008,Skybox Datacenters: Austin Data Center,Skybox Datacenters,"600 New Meister Ln, Pflugerville, TX, 78660, USA",Individual,1,30.0,141000.0,,datacenters.com,1.0,1.0
30.481318,-97.6225528,Skybox Datacenters · AUS01,Oncor,"600 New Meister Lane, Pflugerville, TX, USA",Individual,2,0.0,289740.0,2023.0,datacenterhawk; datacentermap,1.0,1.0
30.4841981,-97.6575059,Switch · AUS06,Switch,"640 Louis HennaRound Rock, Austin, TX, USA",Individual,1,,,,datacenterhawk,1.0,1.0
30.4878633,-97.6469232,Sabey Data Centers · SDC Austin Building 1,Sabey Data Centers,"1300 Louis Henna Blvd, Round Rock, TX, USA",Individual,2,0.0,440000.0,2023.0,datacenterhawk; datacentermap,1.0,1.0
30.487871,-97.672582,Switch · AUS04,Switch,"150 Dell Way, Round Rock, TX, USA",Individual,1,,,2024.0,datacenterhawk,1.0,1.0
30.4894033,-97.6695315,Switch · AUS05,Switch,"300 Dell Way, Round Rock, TX, USA",Individual,1,25.0,183605.0,,datacenterhawk,1.0,1.0
30.542019,-97.5197869,Skybox Datacenters · Hutto 1,Oncor,"3399 County Road 132, Hutto, TX, USA",Individual,1,,,,datacenterhawk,1.0,1.0
30.554803,-97.5244859,Skybox Datacenters · Hutto 3,Oncor,"Country Road 132Hutto, Hutto, TX, USA",Campus,5,0.0,0.0,,datacenterhawk,0.9642857142857142,1.0
30.5673396,-97.3876019,Blueprint Projects · 1601 E Martin Luther King Jr Boulevard,Blueprint Projects,"1601 E Martin Luther King Jr Boulevard, Taylor, TX, USA",Individual,1,,135000.0,2023.0,datacenterhawk,1.0,1.0
30.6741477,-96.3736116,FIBERTOWN · 110 North Main Street,FIBERTOWN,"110 North Main Street, Bryan, TX, USA",Individual,1,3.0,47000.0,1919.0,datacenterhawk; datacentermap; datacenters.com,1.0,1.0
30.8994919,-102.9068523,Fort Stockton Clean Campus,Lancium,"1753 US Hwy 285, Fort Stockton, TX, 79735, USA",Individual,1,25.0,100000.0,,datacentermap,1.0,1.0
31.058023,-97.297899,Rowan Digital Infrastructure · Moriah,Birch Infrastructure and Quinbrook Infrastructure Partners,"2810 Bob White Road, Temple, TX, USA",Individual,1,10.0,81000.0,2022.0,datacenterhawk,1.0,1.0
