unique_key,source,name,provider,streetaddress,city,zipcode,state,country,whitespace,area,yearbuilt,power,scale,certifications,url,power_standardized,area_standardized,full_address,latitude,longitude
Virginia_Vienna_https://www.datacentermap.com/usa/virginia/vienna-virginia/switchdata-vienna2/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/vienna-virginia/switchdata-vienna2/,,,None,44.933143,7.540121
Virginia_Vienna_https://www.datacentermap.com/usa/virginia/vienna-virginia/cogent-vienna/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/vienna-virginia/cogent-vienna/,,,None,44.933143,7.540121
Virginia_Vienna_https://www.datacentermap.com/usa/virginia/vienna-virginia/databank-iad2/,datacentermap,DataBank IAD2 - McLean,DataBank,1764A Old Meadow Lane,McLean,22102,VA,USA,"40,685 sq.f.",,,2.7 MW,,DSS PCI Compliant ISO27001 Certified HIPAA FISMA Certified SSAE 18 Audited,https://www.datacentermap.com/usa/virginia/vienna-virginia/databank-iad2/,2.7,40685.0,"1764A Old Meadow Lane, McLean, VA, 22102, USA",,
Virginia_Vienna_https://www.datacentermap.com/usa/virginia/vienna-virginia/ndc01/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/vienna-virginia/ndc01/,,,None,44.933143,7.540121
Virginia_Vienna_https://www.datacentermap.com/usa/virginia/vienna-virginia/ati-dc1/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/vienna-virginia/ati-dc1/,,,None,44.933143,7.540121
Virginia_Vienna_https://www.datacentermap.com/usa/virginia/vienna-virginia/cherryroad-dca2/,datacentermap,CherryRoad DCA2,CherryRoad Technologies,8201 Greensboro Drive @,Vienna,,VA,USA,,,,,,"Tier 3, DSS PCI Certified, ISO27001 Certified, SAS70 Type 2 Certified, LEED Gold, HIPAA",https://www.datacentermap.com/usa/virginia/vienna-virginia/cherryroad-dca2/,,,"8201 Greensboro Drive @, Vienna, VA, None, USA",,
Virginia_Vienna_https://www.datacentermap.com/usa/virginia/vienna-virginia/level3-mclean1/,datacentermap,Lumen McLean,Lumen,1755-1757 Old Meadow Road,Vienna,22102,VA,USA,"62,094 sq. ft.","15,535 sq. ft.",,,,,https://www.datacentermap.com/usa/virginia/vienna-virginia/level3-mclean1/,,62094.0,"1755-1757 Old Meadow Road, Vienna, VA, 22102, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/43704-efficiency-iad44/,datacentermap,43704 Efficiency (IAD44),Digital Realty,43704 Efficiency Dr,Sterling,20166,VA,USA,"553,000 sq.f.","794,000 sq.f.",,,,"DSS, PCI, ISO27001, ISO9001, ISO14001, SOC 2",https://www.datacentermap.com/usa/virginia/sterling/43704-efficiency-iad44/,,,"43704 Efficiency Dr, Sterling, VA, 20166, USA",38.9613131,-77.49171831710908
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/44820-prentice-iad43/,datacentermap,44820 Prentice (IAD43),Digital Realty,44820 Prentice Dr,Sterling,20166,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/44820-prentice-iad43/,,,"44820 Prentice Dr, Sterling, VA, 20166, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/digital-realty-sterling/,datacentermap,22574 Pacific Blvd (IAD55),Digital Realty,22574 Pacific Blvd,Sterling,20166,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/digital-realty-sterling/,,,"22574 Pacific Blvd, Sterling, VA, 20166, USA",38.97970610905623,-77.43440904412475
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/cyrusone-nva8/,datacentermap,CyrusOne NVA8 - Sterling,CyrusOne Data Centers,45905 Maries Road,Sterling,20166,VA,USA,"154,230 sq.f.","100,341 sq.f.",,24 MW,,"DSS PCI Compliant, ISO27001 Certified, HIPAA, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SSAE 18 Audited, HITECH",https://www.datacentermap.com/usa/virginia/sterling/cyrusone-nva8/,24.0,154230.0,"45905 Maries Road, Sterling, VA, 20166, USA",39.021176100000005,-77.41321175656343
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/cyrusone-nva5/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/cyrusone-nva5/,,,None,44.933143,7.540121
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/cyrusone-nva1-3-campus/,datacentermap,CyrusOne Virginia Campus,CyrusOne Data Centers,21111 Ridgetop Circle,Sterling,20166,VA,USA,"420,000 sq.f.","420,000 sq.f.",,1 kW/sq.f.,,"DSS PCI Compliant, ISO27001 Certified, HIPAA FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SSAE 18 Audited, HITECH",https://www.datacentermap.com/usa/virginia/sterling/cyrusone-nva1-3-campus/,0.001,420000.0,"21111 Ridgetop Circle, Sterling, VA, 20166, USA",39.0259287,-77.41457886879164
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/cyrusone-nva4/,datacentermap,CyrusOne NVA4 - Sterling,CyrusOne Data Centers,22811 International Drive,Sterling,20116,VA,USA,"128,715 sq.f.","28,715 sq.f.",,12.6 MW,,,https://www.datacentermap.com/usa/virginia/sterling/cyrusone-nva4/,12.6,128715.0,"22811 International Drive, Sterling, VA, 20116, USA",38.98561937312518,-77.42425052191867
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/qts-ashburn-moran/,datacentermap,QTS Ashburn-Moran DC2,QTS Data Centers,44874 Moran Road,Sterling,20166,VA,USA,"26,820 sq.f.","87,000 sq.f.",,6 MW,,"DSS PCI Certified, ISO27001 Certified, LEED Silver, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SSAE 18 Audited",https://www.datacentermap.com/usa/virginia/sterling/qts-ashburn-moran/,6.0,87000.0,"44874 Moran Road, Sterling, VA, 20166, USA",38.999336204187045,-77.43725076518531
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/skybox-nova-one/,datacentermap,Skybox Nova One,Skybox Datacenters,22675 Dulles Summit,Sterling,20166,VA,USA,"210,500 sq.f.","210,500 sq.f.",,30 MW,,LEED Certified,https://www.datacentermap.com/usa/virginia/sterling/skybox-nova-one/,30.0,210500.0,"22675 Dulles Summit, Sterling, VA, 20166, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/cyxtera-iad3a/,datacentermap,Centersquare - Sterling IAD3-A,Cyxtera,22995 Wilder Ct,Sterling,20166,VA,USA,"43,308 sq.f.","31,470 sq.f.",,2 MW,,"Tier 3, DSS PCI Certified, ISO27001 Certified, ISAE3402 Type 2 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SSAE 18 Audited, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/sterling/cyxtera-iad3a/,2.0,43308.0,"22995 Wilder Ct, Sterling, VA, 20166, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/cyxtera-iad1c/,datacentermap,Centersquare - Sterling IAD1-C,Cyxtera,21110 Ridgetop Circle,Sterling,20166,VA,USA,"60,672 sq.f.","44,475 sq.f.",,4.8 MW,,"Tier 3, DSS PCI Certified, ISO27001 Certified, ISAE3402 Type 2 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SSAE 18 Audited, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/sterling/cyxtera-iad1c/,4.8,60672.0,"21110 Ridgetop Circle, Sterling, VA, 20166, USA",39.02475225,-77.41220435597592
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/cyxtera-iad1a/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/cyxtera-iad1a/,,,None,44.933143,7.540121
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/cyxtera-iad2a/,datacentermap,Centersquare - Sterling IAD2-A,Cyxtera,22810 International Dr,Sterling,20166,VA,USA,"37,298 sq.f.","26,770 sq.f.",,2 MW,,"Tier 3, DSS PCI Certified, ISO27001 Certified, ISAE3402 Type 2 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SSAE 18 Audited, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/sterling/cyxtera-iad2a/,2.0,37298.0,"22810 International Dr, Sterling, VA, 20166, USA",38.9843956,-77.42382778630997
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/cyrusone-sterling/,datacentermap,CyrusOne NVA1 - Sterling,CyrusOne Data Centers,21111 Ridgetop Cir,Sterling,20166,VA,USA,"129,000 sq. ft.","129,000 sq. ft.",,,,"DSS, PCI Compliant, ISO27001 Certified, HIPAA, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SSAE 18 Audited, HITECH",https://www.datacentermap.com/usa/virginia/sterling/cyrusone-sterling/,,129000.0,"21111 Ridgetop Cir, Sterling, VA, 20166, USA",39.0259287,-77.41457886879164
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/edgecore-ashburn-as02/,datacentermap,EdgeCore Ashburn AS02,EdgeCore Digital Infrastructure,1501 Moran Rd,Sterling,20166,VA,USA,"260,000 sq.f.","260,000 sq.f.",,42 MW,,,https://www.datacentermap.com/usa/virginia/sterling/edgecore-ashburn-as02/,42.0,260000.0,"1501 Moran Rd, Sterling, VA, 20166, USA",38.999336204187045,-77.43725076518531
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/vantage-va2-campus/,datacentermap,Vantage VA2 - Ashburn II Campus,Vantage Data Centers,22318 Glenn Drive,Sterling,20164,VA,USA,"800,000 sq.f.","800,000 sq.f.",,96 MW,,,https://www.datacentermap.com/usa/virginia/sterling/vantage-va2-campus/,96.0,,"22318 Glenn Drive, Sterling, VA, 20164, USA",38.99778301135734,-77.42810063604144
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/qts-ashburn/,datacentermap,QTS Ashburn 1 DC1,QTS Data Centers,22271 Broderick Drive,Sterling,20166,VA,USA,"172,000 sq.f.","427,320 sq.f.",,36 MW,Hyperscale,"DSS PCI Certified, ISO27001 Certified, LEED Certified, FISMA Certified, SOC 1 Type II Certified, SOC 2 Type II Certified",https://www.datacentermap.com/usa/virginia/sterling/qts-ashburn/,36.0,427320.0,"22271 Broderick Drive, Sterling, VA, 20166, USA",38.9996134,-77.45013924834444
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/cyxtera-iad2b/,datacentermap,Centersquare - Sterling IAD2-B,Cyxtera,22860 International Dr,Sterling,20166,VA,USA,"32,439 sq.f.","44,770 sq.f.",,6 MW,,"Tier 3, DSS PCI Certified, ISO27001 Certified, ISAE3402 Type 2 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SSAE 18 Audited, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/sterling/cyxtera-iad2b/,6.0,44770.0,"22860 International Dr, Sterling, VA, 20166, USA",38.983502599999994,-77.42392429785245
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/cyxtera-iad1b/,datacentermap,Centersquare - Sterling IAD1-B,Cyxtera,Centersquare 45845 Nokes Blvd,Sterling,20166,VA,USA,"82,621 sq.f.","60,908 sq.f.",,4.8 MW,,"Tier 3, DSS PCI Certified, ISO27001 Certified, ISAE3402 Type 2 Certified, SOC 1 Type II Certified, SOC 2 Type II Certified, SSAE 18 Audited, NIST 800-53 Certified",https://www.datacentermap.com/usa/virginia/sterling/cyxtera-iad1b/,4.8,82621.0,"Centersquare 45845 Nokes Blvd, Sterling, VA, 20166, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/corscale-kincora/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/corscale-kincora/,,,None,44.933143,7.540121
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/aligned-iad-03/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/aligned-iad-03/,,,None,44.933143,7.540121
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-erins-run-campus/,datacentermap,Amazon AWS IAD - Erins Run Campus,Amazon AWS,23825-23845 Erins Run Dr,Sterling,20166,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-erins-run-campus/,,,"23825-23845 Erins Run Dr, Sterling, VA, 20166, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/powerhouse-pacific/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/powerhouse-pacific/,,,None,44.933143,7.540121
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/aws-iad-severn-squire-campus/,datacentermap,Amazon AWS IAD - Severn & Squire Campus,Amazon AWS,Squire Ct / West Severn Way 45259,Sterling,,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/aws-iad-severn-squire-campus/,,,"Squire Ct / West Severn Way 45259, Sterling, VA, None, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/microsoft-growth-mindset-campus/,datacentermap,Microsoft Growth Mindset Campus,Microsoft,"Microsoft, 41840-42010 Growth Mindset Ln, 20105 Aldie",Sterling,,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/microsoft-growth-mindset-campus/,,,"Microsoft, 41840-42010 Growth Mindset Ln, 20105 Aldie, Sterling, VA, None, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-pathfinder-campus/,datacentermap,Amazon AWS IAD - Pathfinder Campus,Amazon AWS,45900-45950 Pathfinder Plz,Sterling,20165,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-pathfinder-campus/,,,"45900-45950 Pathfinder Plz, Sterling, VA, 20165, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/aws-iad-atlantic-blvd-campus/,datacentermap,Amazon AWS IAD - Atlantic Blvd Campus,Amazon AWS,21195-21215 Atlantic Blvd,Sterling,20166,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/aws-iad-atlantic-blvd-campus/,,,"21195-21215 Atlantic Blvd, Sterling, VA, 20166, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/microsoft-42031-growth-mindset-ln/,datacentermap,Microsoft - 42031 Growth Mindset Ln,Microsoft,42031 Growth Mindset Ln,Sterling,20105,VA,USA,"148,233 sq.f.","148,233 sq.f.",,No data supplied by Microsoft,,,https://www.datacentermap.com/usa/virginia/sterling/microsoft-42031-growth-mindset-ln/,,148233.0,"42031 Growth Mindset Ln, Sterling, VA, 20105, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/google-arcola-campus/,datacentermap,Google Arcola Campus,Google,24400 Howling Rooster Ln,Sterling,20166,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/google-arcola-campus/,,,"24400 Howling Rooster Ln, Sterling, VA, 20166, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-charles-v-campus/,datacentermap,Amazon AWS IAD - Charles View Campus,Amazon AWS,21641-21710 Charles View Dr,Sterling,20166,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-charles-v-campus/,,,"21641-21710 Charles View Dr, Sterling, VA, 20166, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-relocation-campus/,datacentermap,Amazon AWS IAD - Relocation Campus,Amazon AWS,22745-22755 Relocation Dr,Sterling,20166,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-relocation-campus/,,,"22745-22755 Relocation Dr, Sterling, VA, 20166, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/aws-iad-loudoun-downs-campus/,datacentermap,Amazon AWS IAD - Loudoun Downs Campus,Amazon AWS,45110-45111 Loudoun Downs Ln,Sterling,20166,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/aws-iad-loudoun-downs-campus/,,,"45110-45111 Loudoun Downs Ln, Sterling, VA, 20166, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-dulles-campus/,datacentermap,Amazon AWS IAD - Dulles Campus,Amazon AWS,22630-22651 Dulles Summit Ct,Sterling,20166,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-dulles-campus/,,,"22630-22651 Dulles Summit Ct, Sterling, VA, 20166, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/microsoft-41840-growth-mindset-ln/,datacentermap,Microsoft - 41840 Growth Mindset Ln,Microsoft,41840 Growth Mindset Ln,Sterling,20105,VA,USA,"244,713 sq.f.",,,,,,https://www.datacentermap.com/usa/virginia/sterling/microsoft-41840-growth-mindset-ln/,,244713.0,"41840 Growth Mindset Ln, Sterling, VA, 20105, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/aws-iad-international-campus/,datacentermap,Amazon AWS IAD - International Campus,Amazon AWS,22868-22945 International Dr,Sterling,20166,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/aws-iad-international-campus/,,,"22868-22945 International Dr, Sterling, VA, 20166, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/aws-iad-23005-international/,datacentermap,Amazon AWS IAD - 23005 International,Amazon AWS,23005 International Dr,Sterling,20166,VA,USA,"169,960 sq.f.",,,,,,https://www.datacentermap.com/usa/virginia/sterling/aws-iad-23005-international/,,169960.0,"23005 International Dr, Sterling, VA, 20166, USA",38.98441466574959,-77.42502568807843
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/maries-tech-park/,datacentermap,Maries Tech Park,COPT Defense Properties,"45761-45781 Maries Rd, Maries Tech Park",Sterling,20166,VA,USA,"225,000 sq.f.",,,,,,https://www.datacentermap.com/usa/virginia/sterling/maries-tech-park/,,225000.0,"45761-45781 Maries Rd, Maries Tech Park, Sterling, VA, 20166, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/microsoft-42010-growth-mindset-ln/,datacentermap,Microsoft - 42010 Growth Mindset Ln,Microsoft,42010 Growth Mindset Ln,Sterling,20105,VA,USA,"102,022 sq.f.","102,022 sq.f.",,No data supplied by Microsoft,,,https://www.datacentermap.com/usa/virginia/sterling/microsoft-42010-growth-mindset-ln/,,102022.0,"42010 Growth Mindset Ln, Sterling, VA, 20105, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-prologis-campus/,datacentermap,Amazon AWS IAD - Prologis Campus,Amazon AWS,45210-45220 Prologis Plz,Sterling,20166,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-prologis-campus/,,,"45210-45220 Prologis Plz, Sterling, VA, 20166, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/pointone-ashburn-data-center-campus/,datacentermap,,,nan,nan,,Nan,nan,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/pointone-ashburn-data-center-campus/,,,None,44.933143,7.540121
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/vantage-va11/,datacentermap,Vantage VA11,Vantage Data Centers,45200 Vantage Data Plaza,Sterling,20166,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/vantage-va11/,,,"45200 Vantage Data Plaza, Sterling, VA, 20166, USA",39.00236855,-77.43768724711816
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-45950-pathfinder/,datacentermap,Amazon AWS IAD - 45950 Pathfinder,Amazon AWS,45950 Pathfinder Plz,Sterling,20165,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-45950-pathfinder/,,,"45950 Pathfinder Plz, Sterling, VA, 20165, USA",38.9869426,-77.4104754
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/aws-iad-45305-severn/,datacentermap,Amazon AWS IAD - 45305 Severn,Amazon AWS,45305 West Severn Way,Sterling,20166,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/aws-iad-45305-severn/,,,"45305 West Severn Way, Sterling, VA, 20166, USA",39.0191689,-77.43402985191301
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/copt-mp-2/,datacentermap,COPT MP-2,COPT Defense Properties,"45771 Maries Rd, Maries Tech Park",Sterling,20166,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/copt-mp-2/,,,"45771 Maries Rd, Maries Tech Park, Sterling, VA, 20166, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/aws-iad-1304-squire/,datacentermap,Amazon AWS IAD - 1304 Squire,Amazon AWS,1304 Squire Ct,Sterling,20166,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/aws-iad-1304-squire/,,,"1304 Squire Ct, Sterling, VA, 20166, USA",39.02156935,-77.4347944501243
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-23845-erins/,datacentermap,Amazon AWS IAD - 23845 Erins,Amazon AWS,23845 Erins Run Dr,Sterling,20166,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-23845-erins/,,,"23845 Erins Run Dr, Sterling, VA, 20166, USA",,
Virginia_Sterling_https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-23825-erins/,datacentermap,Amazon AWS IAD - 23825 Erins,Amazon AWS,23825 Erins Run Dr,Sterling,20166,VA,USA,,,,,,,https://www.datacentermap.com/usa/virginia/sterling/amazon-aws-iad-23825-erins/,,,"23825 Erins Run Dr, Sterling, VA, 20166, USA",,
